X,Y
26.745810422472,64.11828870890997
26.73671582836942,64.1145382784448
26.742028267880848,64.11577681728525
27.769165841330015,64.10566406656753
27.763851160179048,64.1170550669917
27.772513226137516,64.11035253634901
27.761006516662512,64.11171760256298
27.773942748024595,64.11868407809683
24.66186529451425,64.54108113589326
24.64065376447837,64.54514864675983
24.656753089611403,64.5466338908588
24.6609244792875,64.55205991492616
24.655060500026906,64.54269909052974
24.649077926678828,64.55060799927944
24.642025309752672,64.77088025743589
24.62940846835273,64.76902401756355
24.634247884924786,64.77254606365724
24.626074437204142,64.7699184212121
24.630478370806962,64.77116245447709
27.76988030934889,64.78746726679576
27.792783819043322,64.78675856571785
27.76925207628272,64.7847176785078
27.76316341286174,64.77959051744779
27.778593241975173,64.78044935846779
27.78517332471811,64.78616729469147
26.19245430004997,65.01395076575747
26.210336316047,65.01772459678826
26.190972674846783,65.0117316069113
26.195740958291744,65.01024933077085
26.202916226528632,65.01056609881573
26.19815907431175,65.00788875782239
27.791675352413506,65.01005932320344
27.781292061220093,65.02042739873735
27.79273290507498,65.00912177840844
27.79094917638334,65.01774526123542
29.380264298688775,65.00354412840177
29.381600703847916,64.9950095801571
29.37076629711219,64.98786003421381
29.384929398080974,64.99364209360104
29.383876886450924,64.99523063315813
25.668765720166423,65.22306737402937
25.65649289512912,65.2271388027553
25.659480425244766,65.22696390569014
25.659762183701304,65.23575865081811
28.349955243844907,65.44721110022651
28.35016874736402,65.46000898085953
28.338847598358996,65.4560061122809
28.333568196344842,65.45851360319081
27.80840107284918,65.68775280897356
27.817415259771774,65.68076563757143
27.81389406118665,65.68716541524027
27.81067027097717,65.68122073677287
28.357849339789826,65.68304149681562
28.354986156288884,65.68028531870344
28.353443137524373,65.6762697776823
28.354216177688897,65.67908624469086
